Classification,Name,Contact,Communication_Preference,Phone,Invoice_Email,Route,Rating,csp
Microbrasserie,MICROBRASSERIE LES INSULAIRES,Marilène Barale,Courriel,(514) 805-9181,INFO@LESINSULAIRES.CA;,Rive Nord,2,csp
Général,BIÈRE AU MENU,Catherine,Courriel,(450) 621-0611,gabrielle@biereaumenu.com;,Rive Nord,3,csp
Général,LE BALTHAZAR,Clement,Courriel,,comptabilite@lebalthazar.com;,Rive Nord,3,csp
Microbrasserie,MICROBRASSERIE LE ST-GRAAL,Pascal Fex,Courriel,(450) 818-6039,saintgraal32@hotmail.com;,Rive Nord,3,csp
Microbrasserie,MICROBRASSERIE NOIRE & BLANCHE,Yan Nous appelle si besoin,Courriel,(450) 983-6100,NEBMICRO@GMAIL.COM;,Rive Nord,3,csp
Général,PUB BARILS & ARDOISES,Roger / Patrick Mass,Courriel,(450) 430-2988,BARILSARDOISES@MAIL.COM;,Rive Nord,3,csp
Général,Restaurant la pomponette,Jean-Michel Pigeon c.514-435-5722,Telephone,(438) 408-5544,restaurantlapomponnette@gmail.com;,Rive Nord,3,csp
4 - Petit,;,,,,,Rive Nord,3,csp
Classification,Name,Contact,Communication Preference,Phone,Invoice Email;,Rive Nord,3,csp
Général,LA CHOPE ST-JERÔME,Samuel Paquette,Courriel,(450) 504-3676,administration@lachope.bar;,Rive Nord,3,csp
Général,BOUCHERIE AUX SAVEURS DES SEVELIN,Karl,Courriel,(450) 448-3918,karlwindge@gmail.com;,Rive Sud-Ouest,1
AA,IGA EXTRA MARCHE GAOUETTE,YAN (450-558-1785) .,Pivohub / tel,(450) 378-4447,IGA00277granby@SOBEYS.COM;,Rive Sud-Ouest,1
2% GESTION + AA,IGA LAMBERT - MARCHE LAMBERT & FRÈRES INC,Carl / Daniel,PivoHub/Courriel,(450) 447-0330,IGA08021DIRECTION2@SOBEYS.COM;,Rive Sud-Ouest,1
AA,LES ASSOIFFES,Mathias / Etienne / Audrey,Cell + Email,(450) 672-9779,LESASSOIFFES@HOTMAIL.COM;,Rive Sud-Ouest,1
Général,MARCHE LAVIGNE,Kim avant midi,Telephone,(450) 670-4350,DHKIM6002@GMAIL.COM;,Rive Sud-Ouest,1
Général,PASQUIER,Nicholas (email) epicerie101@pasquier.qc.ca,PivoHub/Courriel,(450) 349-6422,epicerie101@pasquier.qc.ca;sylvie.lafrance@pasquier.qc.ca,Rive Sud-Ouest,1
Général,TITE FRETTE,SABRINA .,Courriel,(450) 956-1800,achat@titefrette.ca;,Rive Sud-Ouest,1
Général,TITE FRETTE (COWANSVILLE),BRUNO .,Telephone,(450) 815-1800,achat@titefrette.ca;,Rive Sud-Ouest,1
AA,TITE FRETTE (ST-JEAN),MAXIME .,Courriel,(450) 895-3800,achat@titefrette.ca;,Rive Sud-Ouest,1
Général,CA COULE À FLOTS,Jean-Philippe Buzare,Courriel,(581) 307-2939,JPBUZARE@CACOULEAFLOTS.COM;,Rive Sud-Ouest,2
Général,Depanneur Andre Galipault,Shuaib / Amade,Pivohub / tel,(450) 538-2337,bonisoirsutton@hotmail.com;,Rive Sud-Ouest,2
Général,DEPANNEUR CHARLES BOURGEOIS,Charles Bourgeois,Courriel,(450) 245-0045,DEP.CB@BELLNET.CA;,Rive Sud-Ouest,2
Général,DEPANNEUR GRAND DUC,Mark anglo,Courriel,(450) 674-7225,DEPANNEURGRANDDUC@GMAIL.COM;,Rive Sud-Ouest,2
Général,IGA BROSSARD- SUPERMARCHE PICARD,LUC .,Cell + Email,(450) 444-8747,iga08226epicerie@sobeys.com;,Rive Sud-Ouest,2
Général,IGA EXTRA GREENFIELD PARK,Gaetan Gagnon(conge merc) 514-250-4200 .,Telephone,(450) 656-7055,IGA08283COMPTABILITE@SOBEYS.COM;,Rive Sud-Ouest,2
Général,IGA FAMILLE ROY 8202,Joey,Telephone,(450) 427-3614,iga08202epicerie@sobeys.com;,Rive Sud-Ouest,2
Général,IGA REID-BOURSIER,Richard,Telephone,(450) 691-7647,iga08199mercier@sobeys.com;,Rive Sud-Ouest,2
2% Gestion,MARCHE LAMBERT ET FRERES:IGA DELSON (MARCHE LAMBERT),Thierry 514-799-5611 cell,Cell + Email,(450) 635-7534,iga08021direction2@sobeys.com;,Rive Sud-Ouest,2
Général,MARCHE LES SAVEURS D`EUROPE,Sandro (Arrive 9am) Cell:514-217-8083,Telephone,(450) 445-8808,;,Rive Sud-Ouest,2
2% Gestion,METRO 2329 : COLLIN - CHAMBLY,Simon Laverdière,Telephone,(450) 658-0367,FACTURATION@PITCARIBOU.COM;,Rive Sud-Ouest,2
Général,SUPERMARCHE GILLES BARITEAU INC,Alexandre,Courriel,(450) 462-4420,iga08203hautedirection3@sobeys.com;,Rive Sud-Ouest,2
Général,BIÈRES ET PANTOUFLES,Roger Cyr,Courriel,(450) 775-1483,BIERESETPANTOUFLES@HOTMAIL.COM;,Rive Sud-Ouest,3
Général,Boni-Soir # 1013 Depaneur Sabah Inc.,Abdul haydart,Cell + Email,(450) 646-5176,gestion.sabah@live.com;,Rive Sud-Ouest,3
Général,CREVIER DENISON,JEAN-FRANCOIS (450-204-8821) .,Cell + Email,(450) 994-4441,creviermicrobrasserie@outlook.com;,Rive Sud-Ouest,3
Général,DEPANNEUR CONRAD GOSSELIN,MELISA (rappeler le 26 fev) .,Telephone,(450) 376-6868,dep.conrad@videotron.ca;,Rive Sud-Ouest,3
Général,DEPANNEUR LEVESQUE,Claude Levesque (avant 15h00),Telephone,(450) 926-0866,;,Rive Sud-Ouest,3
Général,DEPANNEUR SIMONE,Jasmin Faucher,Telephone,(450) 658-1980,DEPANNEURSIMONE@HOTMAIL.COM;,Rive Sud-Ouest,3
Général,EPICERIE DU COIN COWANSVILLE,Rejean Piette,Courriel,(450) 263-0292,EPICERIEDUCOIN@VIDEOTRON.CA;,Rive Sud-Ouest,3
Général,FRUITS ET LEGUMES TARDIF INC,Stephane,Telephone,(450) 659-6449,ROXANNEM@BELLNET.CA;,Rive Sud-Ouest,3
Général,GROUPE BSG,Isabelle Martel 514.715.2813,Telephone,(450) 349-6488,shell230@depanneurgrimard.com;,Rive Sud-Ouest,3
Général,IGA ALIMENTATION FAMILLE GAOUETTE,Emmanuel/Hugo,Courriel,(450) 469-3536,iga08291direction@sobeys.com;,Rive Sud-Ouest,3
Général,IGA Alimentation Martin Lamarre,Alexandre Dagenais (514-268-6340) .,Telephone,(450) 445-1224,;,Rive Sud-Ouest,3
Général,IGA EXTRA LAMBERT,Jean-Pierre,Telephone,(450) 659-3434,iga08032epicerie@sobeys.com;,Rive Sud-Ouest,3
Général,IGA EXTRA MARCHÉ GAZAILLE (GRANBY),GUILLAUME(super gentil) .,Telephone,(450) 361-3464 104,IGA08212COMPTABILITE@SOBEYS.COM;,Rive Sud-Ouest,3
Général,IGA EXTRA MARCHE LAMBERT 8031,Denis/ Sébastien Pharand .,Telephone,(450) 659-1611,;,Rive Sud-Ouest,3
Général,IGA EXTRA MARCHE VINCENT(FAMILLE) 8506,Alain Vincent,PivoHub/Courriel,(450) 670-6135,papaarch10@hotmail.com;,Rive Sud-Ouest,3
Général,IGA EXTRA PERREAULT GELINAS,Marjorie Après 16h covid,Telephone,(450) 376-4990,IGA08097COMPTABILITE@SOBEYS.COM;,Rive Sud-Ouest,3
2% Gestion,IGA MARCHE LAMBERT CARIGNAN,Nicolas Brousseau,Courriel,(450) 572-1001,iga8532biere@hotmail.com;,Rive Sud-Ouest,3
Général,IGA MARCHE MICHEL LEMIEUX,Alain / Dominic (ext 235),Telephone,(450) 658-1831,IGA08497COMPTABILITE@SOBEYS.COM;,Rive Sud-Ouest,3
Général,IGA MARCHÉE LACOSTE HÉBERT,PATRICK LACOSTE .,Cell Phone,450-677-2869,IGA00521PATRICK.LACOSTE@SOBEYS.COM;,Rive Sud-Ouest,3
Général,IGA MINI CHATEAUGUAY,Max,Telephone,(450) 691-1160,IGA06141CHATEAUGUAY@SOBEYS.COM;,Rive Sud-Ouest,3
Général,IGA PLACE LONGUEUIL*,MAXIME LEBLANC .,Telephone,(438) 887-0916 texto,IGA00360LONGUEUIL@SOBEYS.COM;,Rive Sud-Ouest,3
Général,LA BIERE À BOIRE INC.(spécialité super belle boutique),FÉLIX FONTAINE .,Cell + Email,(514) 216-2437,labiereaboire@gmail.com;,Rive Sud-Ouest,3
Général,Le Detour Depanneur,Vincent Win?,Cell + Email,,vincentwin1518@gmail.com;,Rive Sud-Ouest,3
Général,Les marche Valerie et Martin (Longueuil),Marc Lemire Cell: 514-606-4561,Telephone,(450) 646-4302,iga08544compt@sobeys.com;,Rive Sud-Ouest,3
Général,MARCHE G CARDINAL,J-François Cardinal,Cell + Email,(450) 638-0360,METROCARDINAL@VIDEOTRON.CA;,Rive Sud-Ouest,3
Général,MARCHE PERREAULT ET GELINAS INC,Samuel .,Cell Phone,(450) 359-4110,iga08241epicerie@sobeys.com;,Rive Sud-Ouest,3
Général,Marché Y. Gosselin et Fils,Sébastien Beaupré,Cell + Email,(450) 298-5202,marchegosselin737@outlook.com;,Rive Sud-Ouest,3
Général,METRO 0205 : METRO MARCHE BELLEMARE INC,Martin cell:514-207-2320,Telephone,(450) 466-6850,MA000205MGR@METRO.CA;,Rive Sud-Ouest,3
2% Gestion,METRO 0308 : METRO DROUIN,Marc Girard abs. merc. (pas de frigo),Telephone,(450) 679-4570,MA000308ADM@METRO.CA;,Rive Sud-Ouest,3
2% Gestion,METRO 20464 : METRO PLUS PLACEMENT ROBERT BELLEMARE,Michel poulain,Courriel,(450) 671-8885,ma020464opr@metro.ca;,Rive Sud-Ouest,3
2% Gestion,METRO 2232: METRO CHATEAUGUAY,Patrick,Courriel,(450) 699-8796,renko@hotmail.ca;,Rive Sud-Ouest,3
2% Gestion,METRO 2340: METRO MARIEVILLE,Melissa/Denis / Sebastien,Telephone,(450) 460-4480,MF022340OPR@METRO.CA;,Rive Sud-Ouest,3
2% Gestion,METRO 2429 : METRO EPICERIE (9364-2452 QC INC),Pierre Fournier av15h,Telephone,(450) 638-9022,;,Rive Sud-Ouest,3
2% Gestion,METRO 2459 : ALIMENTATION YAN GIROUX DESGRANGES,DOMINIQUE .,Telephone,(450) 444-2300,MF022459OPR@METRO.CA;,Rive Sud-Ouest,3
2% Gestion,METRO 25940: METRO SUPER C ST-JEAN SÉMINAIRE,YVON .,Telephone,450-348-3192,ms025940opr@metro.ca;,Rive Sud-Ouest,3
2% Gestion,METRO 5955 : METRO SUPER C COWANSVILLE,Anthony,Telephone,450-263-2955,MS005955OPR@METRO.CA;,Rive Sud-Ouest,3
Général,PROVIGO GRANBY (8463),Yvon Parent,Telephone,(450) 372-8014,SMP8463P@PROVIGO.CA;,Rive Sud-Ouest,3
Général,PROVIGO LE MARCHÉ LONGUEUIL 8776,CINTHYA PINARD .,Cell + Email,(450) 647-1717,smp8776g@provigo.ca;,Rive Sud-Ouest,3
Général,SHELL ST-ALPHONSE DE GRANBY,Pascal .,Telephone,(450) 994-6968,BERGPAS19@GMAIL.COM;,Rive Sud-Ouest,3
Super C Granby 5926,Luc Lemers / Michael Jemmé .,Telephone,(450) 378-8082,ms005926opr@metro.ca;,Rive Sud-Ouest,3
2% Gestion,Super C St-Hubert #5947,Christian Desmers,Phone,(450) 443-9779,;,Rive Sud-Ouest,3
Général,SUPER MARCHE PRIMEAU ET FILS(rénovation place frigos),Jonathan Grieco  (appelé le 25 mars) .,Telephone,(450) 454-2262,iga08581jonathan.grieco@sobeys.com;,Rive Sud-Ouest,3
2% Gestion,4556 METRO RICHELIEU (Les investissements Sylvain Rathé inc.,Sylvain Rathe,,(450) 659-1098,;,Rive Sud-Ouest,4
Général,COMPTOIR SUTTON L'EPICERIE CAFE DUNHAM,Marie-Josee / Evelyne,Courriel,(579) 436-8821,LEPICERIECAFEDUNHAM@YAHOO.CA;,Rive Sud-Ouest,4
Général,MARCHE HDAUPHINAIS INC,Jacob Dauphinais,Cell + Email,(450) 246-2252,iga00379hautedirection@sobeys.com;,Rive Sud-Ouest,4
Général,WJW LONGUEUIL,MARC LEMIEUX .,Telephone,(450) 748-0744,WJWLONGUEUIL@GMAIL.COM;,Rive Sud-Ouest,4
Général,LOUIS PUB,Martin Laliberte,Cell + Email,(579) 488-4852 cell,MARTIN@LOUISPUB.COM;,Rive Sud-Ouest,2,csp
Général,O'BLON,Sam,Courriel,() -,SAM@RESTAURANTOBLON.COM;,Rive Sud-Ouest,2,csp
Autres clients,POISSONERIE COWIE,CARL .,Telephone,(450) 521-6116,;,Rive Sud-Ouest,2,csp
Général,AUBERGE SUTTON BROUERIE,email Eric,Courriel,(450) 538-0005,commandes@aubergesuttonbrouerie.com;,Rive Sud-Ouest,3,csp
Général,BISTRO CAFE DELICES INC,Antoine Fournier,Courriel,(514) 817-1072 CELL,BISTROCAFEDELICES@HOTMAIL.COM;,Rive Sud-Ouest,3,csp
Général,BISTRO LA TRINQUETTE (CSP),Amelie,Courriel,(450) 349-1811,BISTROLATRINQUETTE@HOTMAIL.COM;,Rive Sud-Ouest,3,csp
Microbrasserie,BRASSERIE ELEMENTS,James Guillaume,Courriel,(450) 486-9061,ADMIN@BRASSERIEELEMENTS.COM;,Rive Sud-Ouest,3,csp
Général,Glen Morgan'a,Glen Morgan's,,(514) 835-9264,glenmorgans@hotmail.com;,Rive Sud-Ouest,3,csp
Général,PUB CHEZ MORSE,Marianne,Courriel,(514) 621-8550,morsemaggy@gmail.com;,Rive Sud-Ouest,3,csp
Général,BAR LES COUSINS,Adaina Smyth 450-500-9163,Telephone,450-500-9163,ASMYTH@ALTHOTELS.CA;,Rive Sud-Ouest,4,csp
DBSQ,BISTRO LES ASSOIFFES,etienne / Audrey,Courriel,(450) 671-8901,LESASSOIFFES@HOTMAIL.COM;,Rive Sud-Ouest,4,csp
DBSQ + AA,EPICERIE LAUZIERE (William),Caroline / Laurie c. 514-892-1671,Courriel,(819) 472-2416,microlauziere@yahoo.com;,Rive Sud-Est,1
DBSQ + AA,LA GRANGE À HOUBLON (william),Pierre-Luc / Fabienne,Courriel,(579) 363-3363,LAGRANGEAHOUBLON@GMAIL.COM;,Rive Sud-Est,1
DBSQ,STATION DES BIÈRES Beloeil (Carl),Carl 819-239-7653 Raphael 514-265-3237 Apres 10h mercredi,Courriel,(450) 464-6767,STATIONDESBIERES@OUTLOOK.FR;,Rive Sud-Est,1
DBSQ,BIÈRES ET SAVEURS,Suzie - Alain,Courriel,(819) 604-1304,besterroir@hotmail.com;,Rive Sud-Est,2
Général,DEPANNEUR DESVERGER,Stephanie Bachand,Pivohub / tel,(450) 446-6050,desvergers459@gmail.com;shanonmeilleur1@hotmail.com,Rive Sud-Est,2
AA,DEPANNEUR LA RESSOURCE (William),Frederic c.514-774-1955,Courriel,(450) 655-3091,dep.laressource@gmail.com;,Rive Sud-Est,2
Général,DEPANNEUR LIONEL BOULET,Guillaume Lavallee (3 commerces) 514-893-4627,Telephone,(450) 985-1748,GUILLAUMEX2008@GMAIL.COM;,Rive Sud-Est,2
Général,DEPANNEUR VOISIN (DRUMMONDVILLE) (William),Stephane :),Telephone,(819) 818-0474,BLANCHETTESTEPHAN@ME.COM;,Rive Sud-Est,2
Général,IGA MARCHE CLEMENT,Yannick Cournoyer,Cell + Email,(819) 314-7666,yannickcournoyer@hotmail.com;,Rive Sud-Est,2
Général,LOBLAWS INCLE MARCHE ST-BRUNO,Simon Gagnon / Philippe Veut être DBSQ Frigo pour nos bieres,Telephone,(450) 653-0433,SMP8455G@PROVIGO.CA;,Rive Sud-Est,2
Général,MARCHE HOUBLONNE (william),Dominic Fillion,Telephone,(819) 701-6248,marchehoublonne@gmail.com;,Rive Sud-Est,2
DBSQ,MARCHÉ TRADITION ROCHETTE (LA CAVE À BIÈRE),Stéphane Rochette .,Courriel,450-548-5785,TRA08694ROXTONFALLS@SOBEYS.COM;,Rive Sud-Est,2
Général,8053 IGA MARCHE PEPIN MCMASTERVILLE,Guillaume (pm si pas de courriel),Cell + Email,(450) 464-3404,iga08053epicerie@sobeys.com;,Rive Sud-Est,3
Général,ACCOMODATION GAZ STORE,Stephane Patry,Courriel,819 358-5988,gazstore@telwarwick.net;,Rive Sud-Est,3
Général,Alimentation Isabelle & McCarty inc.,Caroline Isabelle,Cell + Email,(819) 363-3271,tra08684kingseyfalls@sobeys.com;,Rive Sud-Est,3
Général,Alimentation Sevigny ib Inc.,Christian Sevigny,Cell + Email,(514) 620-4443,iga08367christian.sevigny@sobeys.com;,Rive Sud-Est,3
Général,ARACHIDES DÉPÔT BELOEIL,Roxanne Lessard,Telephone,(450) 339-3299,arachidesdepotbeloeil@videotron.ca;,Rive Sud-Est,3
Général,AU COIN DES PICOLEURS - BOUCHERVILLE (ANCIENNEMENT DEPANNEUR MAXI),Stephane 514-968-9279,Courriel,(450) 857-0808,aucoindespicoleurs@hotmail.com;,Rive Sud-Est,3
Général,BEAUSOIR VICTO-BSG,Yan Chabot 819-460-3694,Courriel,(819) 330-5555,YANCHABOT@ODACITE.CA;,Rive Sud-Est,3
Général,Depanneur 122,JIN XUE WANG 514-885-7999,Cell + Email,(819) 730-0193,jinxuewang@gmail.com;,Rive Sud-Est,3
Depanneur Allard,Vicky Bergeron,Cell + Email,(819) 472-5160,depallard@hotmail.ca;,Rive Sud-Est,3
2% Gestion,Depanneur Hemming,Mathieu Surprenant,Phone,(819) 477-3094,;,Rive Sud-Est,3
Général,DEPANNEUR LAC DES CÈDRES,James Simoneau,Courriel,(819) 357-7331,AMOINEAU@VIDEOTRON.CA;,Rive Sud-Est,3
Général,DEPANNEUR LE NID,Simon .,Courriel,(450) 653-3593,SIMON168@VIDEOTRON.CA;,Rive Sud-Est,3
Général,DEPANNEUR MAXI,Isabelle 514-928-4713,Courriel,(514) 928-4713,DEPANNEURMAXI@HOTMAIL.COM;,Rive Sud-Est,3
Général,DEPANNEUR NOEMIE 1,eric,Telephone,(514) 707-3062,JOSEE@DEPANNEURGRIMARD.COM;,Rive Sud-Est,3
Général,DEPANNEUR NOEMIE 2,eric,Telephone,(514) 707-3062,ADMIN@DEPANNEURGRIMARD.COM;,Rive Sud-Est,3
Général,DEPANNEUR STE-JULIE,Georges .,Courriel,(450) 922-3550,BEAUSOIRSTEJULIE@GMAIL.COM;,Rive Sud-Est,3
Général,Groupe Guérette,Maxime Croft,Cell + Email,(819) 477-3079,dv05702drummondville@sobeys.com;,Rive Sud-Est,3
Général,IGA ALIMENTATION SOGESCO,Alexandre Bilodeau,Courriel,(450) 773-7582,IGA08327epicerie@SOBEYS.COM;,Rive Sud-Est,3
Général,IGA EXTRA ANDRE TELLIER (281),Catherine (LUNDI) / Bruno,Telephone,(450) 780-2780,iga00281comptabilite@sobeys.com;,Rive Sud-Est,3
IGA extra Les entreprises Clément Ruel #523,olivier bergeron michael bernier,Telephone,(819) 472-1107,;,Rive Sud-Est,3
2% Gestion,IGA EXTRA MARCHE LAMBERT ET FRÈRES,Stephane (pas mercredi) poste 217,Courriel,(450) 441-3800,spouache@hotmail.com;,Rive Sud-Est,3
Général,IGA FAMILLE JODOIN,Mario Carrier,Courriel,(450) 773-0333,IGA08537COMPTABILITE@SOBEYS.COM;,Rive Sud-Est,3
Général,IGA FAMILLE JODOIN 0380 (ST-HYACINTHE),YVES BASINET/MELANIE BLOUIN . Les Mardis en PM,Telephone,450-774-4189,IGA00380STHYACINTHE@SOBEYS.COM;,Rive Sud-Est,3
Général,IGA Marche Clement St-charles inc,Julien Besset,Phone,(819) 477-5222,iga08077compt@sobeys.com;,Rive Sud-Est,3
2% Gestion,IGA MARCHE LAMBERT ST-BRUNO,Remi,Courriel,(450) 653-4466,biereigastbruno@gmail.com;,Rive Sud-Est,3
Général,IGA MINI - SAINT-BRUNO,Manon / Sylvie,Telephone,(450) 441-1860,;,Rive Sud-Est,3
Général,IGA SAINT-AMABLE,Francis / eric Raymond,Courriel,(450) 649-2053,iga00291direction@sobeys.com;,Rive Sud-Est,3
Général,IGA STE-JULIE,Richard (Pas Mardi) (514) 863-9093,Telephone,(450) 649-4078,iga08187faubourgstejulie@sobeys.com;,Rive Sud-Est,3
Général,IGAACTON 8263 ERNEST JOLY ET FILS INC,Normand Côte Poste 6,Courriel,(450) 546-7733,IGA08263EPICERIE@SOBEYS.COM;,Rive Sud-Est,3
Général,ILS EN FUMENT DU BON INC BOUCHERVILLE,Vincent ou Jules Préciser boucherville,Courriel,(514) 286-1286,boutique@ilsenfumentdubon.com;,Rive Sud-Est,3
Général,L'EPICIER DU CENTRE,Ghislain St-Amand,Telephone,(450) 768-2554,epicier@cgocable.ca;,Rive Sud-Est,3
Général,LES MARCHES PEPINS INC BELOEIL,Luc Benoit 514-235-4947,Telephone,(450) 464-4219,IGA08137epicerie@SOBEYS.COM;,Rive Sud-Est,3
Général,Les Marchés Valerie et martin varennes inc,Daniel Laflamme eric gougeon,Telephone,(450) 929-0405,;,Rive Sud-Est,3
Général,LOBLAWS INC - PROVIGO BOUCHERVILLE,Michael 514-409-5794,Telephone,(450) 641-0232,smp8774g@provigo.ca;,Rive Sud-Est,3
Général,MARCHE DESSAULLES,Martin Carmel,Courriel,(450) 778-5558,EPICERIE@MARCHEDESSAULLES.COM;,Rive Sud-Est,3
Général,MARCHE SYLVAIN MARTEL INC,Dominic,Telephone,(450) 779-9842,TRA00791MARCHEMARTEL@SOBEYS.COM;,Rive Sud-Est,3
maxi 8772 DRUMMONDVILLE,KEVIN DESLAURIERS,Cell Phone,(819) 472-1197,max8772d@provigo.ca;,Rive Sud-Est,3
MAXI SOREL 8968,Michel Bergeron Pierre Auger ass gerant,,(450) 746-3988,max8968d@provigo.ca;,Rive Sud-Est,3
2% Gestion,METRO 0348 : METRO SUPER MARCHE FAMILLE RIENDEAU,julien . 514-513-0425 cell.,Telephone,(450) 922-2035,STE-JULIE@BELLNET.CA;,Rive Sud-Est,3
2% Gestion,Metro 0732 Boucherville,Albert Messier c. 514-966-5851,Courriel,(450) 655-2634,;,Rive Sud-Est,3
2% Gestion,METRO 0796 : METRO SUPERMARCHE MONT ST-HILAIRE (William),Sylvie Nadeau Indépendant avec Frigo,Telephone,(438) 870-5696,ST-HILAIRE796@BELLNET.CA;,Rive Sud-Est,3
2% Gestion,METRO 1040 : METRO MARCHE RIENDEAU BELOEIL INC,stephane theriault absent mercredi,Telephone,(450) 536-1113,MA001040OPR@METRO.CA;,Rive Sud-Est,3
2% Gestion,METRO 1371 : METRO MARCHE GUILMAIN INC,Manon Guilmain,Telephone,(450) 546-2759,MARCHEGUILMAIN@HOTMAIL.COM;,Rive Sud-Est,3
2% Gestion,METRO 22091 : METRO VERCHÈRES,Rene / Michael (pas mardi) / Louis Il dit qui connait son listing inventaire par coeur,Telephone,(450) 583-5256,MF022091OPR@METRO.CA;,Rive Sud-Est,3
2% Gestion,METRO 22327: METRO LEMIRE,louis .,Telephone,(819) 472-8091,MF022327OPR@METRO.CA;,Rive Sud-Est,3
2% Gestion,METRO 2425 : METRO DES PROMENADES (William),Guillaume Petit 819-461-6556,Telephone,(819) 472-6229,MF022425OPR@METRO.CA;,Rive Sud-Est,3
2% Gestion,METRO 2602 : METRO VICTORIAVILLE,David 819-740-3228,Telephone,(819) 751-0101,MF022602OPR@METRO.CA;,Rive Sud-Est,3
2% Gestion,Metro 5961 Boucherville,Sébastien Dupont,Phone,(450) 655-8111,ms005961opr@metro.ca;,Rive Sud-Est,3
2% Gestion,METRO 9323 - Epicerie des pins,Dominique Ayotte,,(819) 478-5377,dom.ayotte@cgocable.ca;,Rive Sud-Est,3
Général,Restaurant Depanneur Rioux,Julie Rioux,Cell + Email,(819) 364-7004,restodeprioux@hotmail.com;,Rive Sud-Est,3
Général,ROSE DRUMMOND 2017,Amélie responsable,Courriel,(819) 474-3488,info@rose.ca;,Rive Sud-Est,3
Super C DRUMMONDVILLE 5909,Frederic Ally,Courriel,(819) 474-2702,ms005909opr@metro.ca;,Rive Sud-Est,3
SUPER C ST-HYACINTHE26139,Antoine .,Phone,(450) 771-1651,ms026139opr@metro.ca;,Rive Sud-Est,3
TITE FRETTE ST-HYACINTHE,Jeremie 514-717-5535,PivoHub/Courriel,(450) 768-4520,achat@titefrette.ca;,Rive Sud-Est,3
ULTRAMAR (9135-79-62 INC.),Daniel Lévesques Cell: 450-493-9275,,(450) 467-9275,DESJEAN@CGOCABLE.CA;,Rive Sud-Est,3
Général,VOISIN SAINT-BRUNO,Carol-Ann rivest,Courriel,(450) 441-0033,DV01019STBRUNO@SOBEYS.COM;,Rive Sud-Est,3
Général,WILLIAM J WALTER MONT-ST-HILAIRE,Eric Lebrun,Courriel,(450) 813-7323,ericlebrun23@gmail.com;,Rive Sud-Est,3
Général,WJW SAINT-BRUNO,Marie (LUNDI),Telephone,(450) 461-3033,WJWSTBRUNO@HOTMAIL.COM;,Rive Sud-Est,3
2% Gestion,5327 METRO 9324-7989 QUÉBEC INC.,XIAO JUN HUANG .,Telephone,(819) 758-0997,;,Rive Sud-Est,4
Général,ALIMENTATION ST-PIE,David Lafrance,Courriel,(450) 772-2551,tra08750stpie@sobeys.com;,Rive Sud-Est,4
Général,DEPANNEUR CHEZ CLAUDE,Marcel Rault,Telephone,(819) 350-1300,marcel.rheault@hotmail.com;,Rive Sud-Est,4
Général,MAGASIN GENERAL DE STE-ELISABETH,stephanie 819-740-3656,Courriel,(819) 358-2136,stephanieouellet2201@gmail.com;,Rive Sud-Est,4
Général,MARCHE TRADITION 8791,Denis Picard,Phone,(819) 399-2193,;,Rive Sud-Est,4
2% Gestion,METRO 0333 : METRO MESSIER FORT ST-LOUIS,Denis Methe off mercredi,Telephone,(450) 655-9026,;,Rive Sud-Est,4
2% Gestion,METRO 2036 : METRO TRACY - ALIMENTATION SYLVAIN BRIÈRE,Francois,Telephone,(450) 742-8227,MF002036OPR@METRO.CA;,Rive Sud-Est,4
Général,PROVIGO KARYNE NICOLAS,eric .,Courriel,(450) 649-2421,SMP8670g@PROVIGO.CA;,Rive Sud-Est,4
Général,ARACHIDES DEPÔT VICTORIAVILLE,GAETAN .,Telephone,(819) 604-6655,klessard@arachides-depot.ca;,Rive Sud-Est,5
Général,LE RACHEL,Gabriel / Mathieu 514.774.2391 Rien commandé depuis mai 2019,Telephone,(819) 850-5300,LERACHELRESTAURANT@OUTLOOK.COM;,Rive Sud-Est,2,csp
Général,PUB LE ST-GEORGES (william),Malek,Courriel,(819) 472-9265,malek@cgocable.ca;,Rive Sud-Est,2,csp
BISTRO DE LA GARE,FRANCOIS TIMMONS,Email,(819) 477-0877,info@bistrodelagare.ca;,Rive Sud-Est,3,csp
Général,ETABLIE BRASSERIE URBAINE,ISABELLE RICHER .,Telephone,(819) 850-3030,;,Rive Sud-Est,3,csp
Général,LA BABOCHE-BISTRO À BROUE,Frederick Roy,Courriel,(450) 513-0022,baboche@lababoche.com;,Rive Sud-Est,3,csp
Général,LA SAINTE PAIX,Carolane Bergeron 418-956-1216,Courriel,(819) 850-4474,cbergeron@saintepaix.com;,Rive Sud-Est,3,csp
Général,LE 200 BROCK,Steve Plante 10AM,Telephone,(819) 850-9199,info@le200brock.com;,Rive Sud-Est,3,csp
Général,LES BRASSEUR DU MOULIN,Pascal / David Lamoureux,Courriel,(450) 527-1133,DAVIDLAMOUREUX1120@GMAIL.COM;,Rive Sud-Est,3,csp
